metabolite,n_taxa_x,micro_r2,micro_f,micro_p,micro_q,n_taxa_y,geno_r2,geno_f,geno_p,geno_q,CHEMICAL_ID,BIOCHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,CAS,KEGG,total,group
metabolite_100002014,15.0,0.03536864725076139,2.2659251058629617,0.003857114639364888,0.0046167501201226585,,0.0,,1.0,,100002014,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",Lipid,Steroid,,,0.03536864725076139,microbiome
metabolite_302,7.0,0.03497861451500417,4.416890744610413,7.818124584697355e-05,0.00017378339395671645,,0.0,,1.0,,302,deoxycholate,Lipid,Secondary Bile Acid Metabolism,83-44-3,C04483,0.03497861451500417,microbiome
metabolite_796,4.0,0.034709273565028176,8.449971665951885,1.0658700851120468e-06,4.847989741961245e-06,,0.0,,1.0,,796,alpha-ketobutyrate,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",600-18-0,C00109,0.034709273565028176,microbiome
metabolite_100001651,6.0,0.03467448959452546,5.364052909580184,1.8707995657762325e-05,5.405383991279688e-05,,0.0,,1.0,,100001651,2-oleoyl-GPE (18:1)*,Lipid,Lysolipid,,,0.03467448959452546,microbiome
metabolite_561,6.0,0.034573866079611326,5.670237494375251,8.413598159010203e-06,2.7084870785854763e-05,,0.0,,1.0,,561,glutamate,Amino Acid,Glutamate Metabolism,56-86-0,C00025,0.034573866079611326,microbiome
metabolite_100002026,3.0,0.034403548849989085,11.14010198320292,3.453715551364505e-07,1.7903451939058646e-06,,0.0,,1.0,,100002026,"androstenediol (3alpha, 17alpha) monosulfate (2)",Lipid,Steroid,,,0.034403548849989085,microbiome
metabolite_100005351,4.0,0.034355777135058,8.405323778644567,1.1546897016820224e-06,5.1522546815558595e-06,,0.0,,1.0,,100005351,1-eicosapentaenoyl-GPC (20:5)*,Lipid,Lysolipid,,,0.034355777135058,microbiome
metabolite_100009008,3.0,0.03426709314324439,11.21262551620951,3.1096604154458805e-07,1.6483538292401096e-06,,0.0,,1.0,,100009008,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,Lipid,Plasmalogen,,,0.03426709314324439,microbiome
metabolite_100010919,7.0,0.034033309103360776,4.736239009965332,3.050881776163161e-05,8.079606710723343e-05,,0.0,,1.0,,100010919,oleoyl-oleoyl-glycerol (18:1/18:1) [2]*,Lipid,Diacylglycerol,,,0.034033309103360776,microbiome
metabolite_100020492,4.0,0.03357489640916156,7.921023939512454,2.8129265064583948e-06,1.0777789060071567e-05,,0.0,,1.0,,100020492,glucuronide of piperine metabolite C17H21NO3 (4)*,Xenobiotics,Food Component/Plant,,,0.03357489640916156,microbiome
metabolite_100001170,5.0,0.03351712825571296,6.616845738454056,4.571258365596706e-06,1.6113685738728387e-05,,0.0,,1.0,,100001170,3-hydroxy-2-ethylpropionate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",4374-62-3,,0.03351712825571296,microbiome
metabolite_100015618,10.0,0.033495616827663,2.8452950544568596,0.001735550822686223,0.0023666602127539404,,0.0,,1.0,,100015618,palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*,Lipid,Diacylglycerol,,,0.033495616827663,microbiome
metabolite_1547,9.0,0.03347348140837014,3.6595283565577446,0.00016333246894090523,0.00032164634246742516,,0.0,,1.0,,1547,N-stearoyl-sphingosine (d18:1/18:0)*,,,104404-17-3,,0.03347348140837014,microbiome
metabolite_100020491,7.0,0.033328024424250424,4.2259046174487205,0.000134870477981096,0.0002740163889817656,,0.0,,1.0,,100020491,glucuronide of piperine metabolite C17H21NO3 (3)*,Xenobiotics,Food Component/Plant,,,0.033328024424250424,microbiome
metabolite_100002060,4.0,0.03291499794715058,8.091885144866927,2.0411862366074464e-06,8.366490097722382e-06,,0.0,,1.0,,100002060,1-docosahexaenoyl-GPE (22:6)*,Lipid,Lysolipid,,,0.03291499794715058,microbiome
metabolite_100001777,3.0,0.032799347857916494,10.523908280421105,8.237471958313272e-07,3.89759579235628e-06,,0.0,,1.0,,100001777,1-oleoyl-GPI (18:1),Lipid,Lysolipid,,,0.032799347857916494,microbiome
metabolite_100009051,5.0,0.03279069675039392,6.421110656874919,7.0543916770077766e-06,2.3349042874603203e-05,,0.0,,1.0,,100009051,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*,Lipid,Phospholipid Metabolism,,,0.03279069675039392,microbiome
metabolite_1442,3.0,0.03261720185467365,10.778186476819071,5.716869739378656e-07,2.8184567596237434e-06,,0.0,,1.0,,1442,beta-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",625-08-1,,0.03261720185467365,microbiome
metabolite_100000706,4.0,0.03231907775496834,7.932140430129665,2.731142078396182e-06,1.0616581189780787e-05,,0.0,,1.0,,100000706,alpha-hydroxyisocaproate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",10303-64-7,C03264,0.03231907775496834,microbiome
metabolite_100009406,7.0,0.03203283346925212,4.462812943092502,6.725232063120788e-05,0.00015343976066343543,,0.0,,1.0,,100009406,palmitoleoylcarnitine (C16:1)*,Lipid,Fatty Acid Metabolism(Acyl Carnitine),,,0.03203283346925212,microbiome
metabolite_1526,11.0,0.03194095712101275,2.81955939799064,0.0012470760698493446,0.0017654390145457589,,0.0,,1.0,,1526,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),Lipid,Phospholipid Metabolism,26662-94-2,,0.03194095712101275,microbiome
metabolite_100001743,5.0,0.031853498715833206,6.244709915540569,1.0402739810032435e-05,3.2490818885643765e-05,,0.0,,1.0,,100001743,tryptophan betaine,Amino Acid,Tryptophan Metabolism,20671-76-5,C09213,0.031853498715833206,microbiome
metabolite_100006293,3.0,0.03182563542811301,10.44227557653595,9.190190063715174e-07,4.319389329946132e-06,,0.0,,1.0,,100006293,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*",Lipid,Sphingolipid Metabolism,,,0.03182563542811301,microbiome
metabolite_100009030,5.0,0.03165637006227773,6.172109241987176,1.2218705342434803e-05,3.6812766095797164e-05,,0.0,,1.0,,100009030,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Sphingolipid Metabolism,4201-62-1,,0.03165637006227773,microbiome
metabolite_100001876,4.0,0.030986191164651844,7.578557951458788,5.199437353523479e-06,1.814655115957452e-05,,0.0,,1.0,,100001876,sphinganine-1-phosphate,Lipid,Sphingolipid Metabolism,19794-97-9,,0.030986191164651844,microbiome
metabolite_100004329,3.0,0.030847160601494616,10.068571994274556,1.5572337620070024e-06,6.65363516493901e-06,,0.0,,1.0,,100004329,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",Lipid,Sphingolipid Metabolism,,,0.030847160601494616,microbiome
metabolite_100001988,8.0,0.030613654776169175,3.734387940492538,0.0002583605060958852,0.00045880140251284397,,0.0,,1.0,,100001988,"5alpha-pregnan-3beta,20alpha-diol disulfate",Lipid,Steroid,,,0.030613654776169175,microbiome
metabolite_100015788,3.0,0.030471289165191484,9.952507296734776,1.8334105822416972e-06,7.5587980145052435e-06,,0.0,,1.0,,100015788,sphingomyelin (d18:2/18:1)*,Lipid,Sphingolipid Metabolism,,,0.030471289165191484,microbiome
metabolite_100000436,5.0,0.030184693875194735,5.085688943098718,0.00013407173742331394,0.00027318085226426685,,0.0,,1.0,,100000436,glycodeoxycholate,Lipid,Secondary Bile Acid Metabolism,360-65-6,C05464,0.030184693875194735,microbiome
metabolite_100008954,5.0,0.03004407924512431,5.909969924724443,2.1697051095229094e-05,6.022213000841146e-05,,0.0,,1.0,,100008954,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,Lipid,Sphingolipid Metabolism,,,0.03004407924512431,microbiome
metabolite_100010918,6.0,0.030019889390362042,4.900254243859302,6.0401379729663356e-05,0.00014053786372743453,,0.0,,1.0,,100010918,oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*,Lipid,Diacylglycerol,,,0.030019889390362042,microbiome
metabolite_1668,4.0,0.02982767637545425,6.610114785344531,3.059936158529266e-05,8.079606710723343e-05,,0.0,,1.0,,1668,taurodeoxycholate,Lipid,Secondary Bile Acid Metabolism,207737-97-1,C05463,0.02982767637545425,microbiome
metabolite_100008993,10.0,0.02954550883215068,2.886188134301126,0.0014725806912473502,0.0020237220025913875,,0.0,,1.0,,100008993,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,Lipid,Phospholipid Metabolism,,,0.02954550883215068,microbiome
metabolite_100015838,3.0,0.0294444257168216,9.526038405281875,3.3486180694405285e-06,1.254982171450443e-05,,0.0,,1.0,,100015838,eicosenoylcarnitine (C20:1)*,Lipid,Fatty Acid Metabolism(Acyl Carnitine),,,0.0294444257168216,microbiome
metabolite_342,6.0,0.029078183240968447,4.7768730158069355,8.251926067184351e-05,0.00018067105209207973,,0.0,,1.0,,342,glycocholate,Lipid,Primary Bile Acid Metabolism,475-31-0;863-57-0,C01921,0.029078183240968447,microbiome
metabolite_100001022,4.0,0.02899645453137667,7.062447432528122,1.328053622705763e-05,3.967278830540521e-05,,0.0,,1.0,,100001022,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,70753-61-6,C01620,0.02899645453137667,microbiome
metabolite_100000447,2.0,0.02889142699995595,11.588004811571492,1.0985086238809909e-05,3.3818715276685524e-05,,0.0,,1.0,,100000447,gentisate,Amino Acid,Phenylalanine and Tyrosine Metabolism,490-79-9,C00628,0.02889142699995595,microbiome
metabolite_100004635,3.0,0.028836853167340526,9.333533926299133,4.390449605755154e-06,1.5712015086585702e-05,,0.0,,1.0,,100004635,methionine sulfone,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",820-10-0,,0.028836853167340526,microbiome
metabolite_424,6.0,0.02858959431542163,4.70896241557532,9.796347841195686e-05,0.00020865333015235524,,0.0,,1.0,,424,palmitate (16:0),Lipid,Long Chain Fatty Acid,57-10-3,C00249,0.02858959431542163,microbiome
metabolite_504,4.0,0.028576395342254646,6.48645466586861,3.809118375480807e-05,9.522795938702016e-05,,0.0,,1.0,,504,serotonin,Amino Acid,Tryptophan Metabolism,153-98-0,C00780,0.028576395342254646,microbiome
metabolite_100009343,5.0,0.02790195303155174,5.367426910456015,7.131374714374134e-05,0.00016114164018056937,,0.0,,1.0,,100009343,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,Lipid,Phospholipid Metabolism,,,0.02790195303155174,microbiome
metabolite_100000665,2.0,0.027754500978406704,13.58827835049525,1.5182666257959227e-06,6.5266949462568625e-06,,0.0,,1.0,,100000665,docosahexaenoate (DHA; 22:6n3),Lipid,Polyunsaturated Fatty Acid (n3 and n6),6217-54-5,C06429,0.027754500978406704,microbiome
metabolite_100001541,3.0,0.027724388889676432,9.048743628304765,6.545578916741195e-06,2.187029922418267e-05,,0.0,,1.0,,100001541,2-hydroxy-3-methylvalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",488-15-3,,0.027724388889676432,microbiome
metabolite_100001391,3.0,0.027643736691680076,9.021671830768316,6.799958049657252e-06,2.2613068042492276e-05,,0.0,,1.0,,100001391,stearoylcarnitine (C18),Lipid,Fatty Acid Metabolism(Acyl Carnitine),18822-91-8,,0.027643736691680076,microbiome
metabolite_1023,4.0,0.02762659531661915,6.712218898743412,2.505607584998072e-05,6.794051336244773e-05,,0.0,,1.0,,1023,sarcosine,Amino Acid,"Glycine, Serine and Threonine Metabolism",107-97-1,C00213,0.02762659531661915,microbiome
metabolite_391,4.0,0.02752999989414706,6.737626841027278,2.3901662363838155e-05,6.556681699029532e-05,,0.0,,1.0,,391,citrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,372-75-8,C00327,0.02752999989414706,microbiome
metabolite_100009347,7.0,0.027484662695252515,3.8112541173348986,0.0004309967641238042,0.0007183279402063404,,0.0,,1.0,,100009347,"phosphatidylcholine (15:0/18:1, 17:0/16:1, 16:0/17:1)*",Lipid,Phospholipid Metabolism,,,0.027484662695252515,microbiome
metabolite_100001569,5.0,0.027451230208317856,5.3234369093878104,7.838740323154018e-05,0.00017378339395671645,,0.0,,1.0,,100001569,1-oleoyl-GPE (18:1),Lipid,Lysolipid,89576-29-4,,0.027451230208317856,microbiome
metabolite_100015625,6.0,0.027349758872093233,4.466202941028445,0.0001809537452589689,0.0003514390920318818,,0.0,,1.0,,100015625,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,Ceramides,,,0.027349758872093233,microbiome
metabolite_100020254,4.0,0.027316301496280837,6.536419992480284,3.4515679832265966e-05,8.946159662407171e-05,,0.0,,1.0,,100020254,glycine conjugate of C10H14O2 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,,,0.027316301496280837,microbiome
metabolite_100002951,8.0,0.0273032822353918,3.33327408866347,0.0009034465997420928,0.0013437338667050115,,0.0,,1.0,,100002951,eicosanedioate (C20-DC),Lipid,"Fatty Acid, Dicarboxylate",2424-92-2,,0.0273032822353918,microbiome
metabolite_1001,2.0,0.027282625777911185,13.44894149852158,1.7362399941448532e-06,7.200289387483068e-06,,0.0,,1.0,,1001,trans-4-hydroxyproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,51-35-4,C01157,0.027282625777911185,microbiome
metabolite_100009142,2.0,0.02707070797749922,13.105066896379638,2.433785880761835e-06,9.639432842343223e-06,,0.0,,1.0,,100009142,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*,Lipid,Phospholipid Metabolism,,,0.02707070797749922,microbiome
metabolite_234,7.0,0.026885874147419386,3.789078279107175,0.00045783936095389924,0.0007559174460714262,,0.0,,1.0,,234,aspartate,Amino Acid,Alanine and Aspartate Metabolism,56-84-8,C00049,0.026885874147419386,microbiome
metabolite_100001994,3.0,0.02676526233325316,8.70875861444271,1.0568655288539505e-05,3.28233567331293e-05,,0.0,,1.0,,100001994,"androstenediol (3beta,17beta) disulfate (2)",Lipid,Steroid,,C04295,0.02676526233325316,microbiome
metabolite_100001102,6.0,0.02659216966068967,4.2799189099624355,0.00028924529309064825,0.0005110725103481379,,0.0,,1.0,,100001102,dodecanedioate (C12-DC),Lipid,"Fatty Acid, Dicarboxylate",693-23-2,C02678,0.02659216966068967,microbiome
metabolite_100001739,3.0,0.02656219871703147,8.622692465321656,1.1934038578327047e-05,3.610943003313549e-05,,0.0,,1.0,,100001739,dihomo-linolenate (20:3n3 or n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),17046-59-2,C03242,0.02656219871703147,microbiome
metabolite_1342,4.0,0.026211734359521177,6.271726946464628,5.565836677696766e-05,0.00013167499522738992,,0.0,,1.0,,1342,3-methoxytyrosine,Amino Acid,Phenylalanine and Tyrosine Metabolism,300-48-1,,0.026211734359521177,microbiome
metabolite_564,4.0,0.026204503848034966,6.357406723035581,4.759116134295643e-05,0.00011486417506976462,,0.0,,1.0,,564,threonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",72-19-5,C00188,0.026204503848034966,microbiome
metabolite_100003470,10.0,0.026170843550497702,2.4831726674548213,0.006136616024006892,0.007011854614140776,,0.0,,1.0,,100003470,pregnanediol-3-glucuronide,Lipid,Steroid,1852-49-9,,0.026170843550497702,microbiome
metabolite_100020833,2.0,0.02596329371636874,12.834553198851712,3.1551371261494487e-06,1.1958987494276137e-05,,0.0,,1.0,,100020833,2-ketocaprylate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",328-51-8,,0.02596329371636874,microbiome
metabolite_100019884,5.0,0.025831137551619032,4.343333578042177,0.0006592390466585317,0.0010420706903458853,,0.0,,1.0,,100019884,trans-2-hexenoylglycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),,,0.025831137551619032,microbiome
metabolite_100001112,2.0,0.025810898575735597,12.505522911245881,4.361359303325347e-06,1.5687542392063108e-05,,0.0,,1.0,,100001112,3-hydroxylaurate,Lipid,"Fatty Acid, Monohydroxy",53941-38-1,,0.025810898575735597,microbiome
metabolite_415,3.0,0.02558318291819839,8.270282776283395,1.9606531061240995e-05,5.5961961126214174e-05,,0.0,,1.0,,415,methionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",63-68-3,C00073,0.02558318291819839,microbiome
metabolite_100001182,6.0,0.02557902626664721,4.143202053233512,0.0004065447599983014,0.0006824144185685774,,0.0,,1.0,,100001182,docosadienoate (22:2n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),7370-49-2,C16533,0.02557902626664721,microbiome
metabolite_100001300,4.0,0.025462003840080905,6.1856278902335795,6.486932781783126e-05,0.00015043709247227315,,0.0,,1.0,,100001300,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",600-37-3,,0.025462003840080905,microbiome
metabolite_100000616,7.0,0.025365446746875464,3.509737741352404,0.001001599770185464,0.0014649955144828881,,0.0,,1.0,,100000616,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),Lipid,Phospholipid Metabolism,383907-33-3,,0.025365446746875464,microbiome
metabolite_100001580,2.0,0.025254433805664167,10.907581425268944,2.104863782764344e-05,5.8886070113050096e-05,,0.0,,1.0,,100001580,docosapentaenoate (n6 DPA; 22:5n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),25182-74-5,C16513,0.025254433805664167,microbiome
metabolite_100009125,4.0,0.025227334393484346,5.920101112928628,0.00010510630404422298,0.00022185612081190777,,0.0,,1.0,,100009125,1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*,Lipid,Phospholipid Metabolism,,,0.025227334393484346,microbiome
metabolite_1053,1.0,0.02513666052391006,19.85429938704295,9.597277873378088e-06,3.0615750682043224e-05,,0.0,,1.0,,1053,3-ureidopropionate,Nucleotide,"Pyrimidine Metabolism, Uracil containing",462-88-4,C02642,0.02513666052391006,microbiome
metabolite_100001296,3.0,0.025118408451005658,8.141929378219137,2.3476623116028614e-05,6.465241912812567e-05,,0.0,,1.0,,100001296,stachydrine,Xenobiotics,Food Component/Plant,4136-37-2,C10172,0.025118408451005658,microbiome
metabolite_100001229,5.0,0.025097127715375533,4.808831310801022,0.00023951959539898418,0.00043409078343517696,,0.0,,1.0,,100001229,stearidonate (18:4n3),Lipid,Polyunsaturated Fatty Acid (n3 and n6),111174-40-4,C16300,0.025097127715375533,microbiome
metabolite_100002871,4.0,0.02490489965228393,6.0468307045903975,8.330991510669985e-05,0.00018183743080564519,,0.0,,1.0,,100002871,1-adrenoyl-GPC (22:4)*,Lipid,Lysolipid,,,0.02490489965228393,microbiome
metabolite_100015596,2.0,0.024892125448741864,12.214937791066792,5.776962465220186e-06,1.961485790897746e-05,,0.0,,1.0,,100015596,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,Lipid,Plasmalogen,,,0.024892125448741864,microbiome
metabolite_100001383,4.0,0.024796464206234825,6.007120004907219,8.951081988487997e-05,0.000194169624673355,,0.0,,1.0,,100001383,1-myristoyl-GPC (14:0),Lipid,Lysolipid,20559-16-4,C04230,0.024796464206234825,microbiome
metabolite_100004542,3.0,0.024791399215750798,7.762073216392056,4.0234533087347595e-05,9.917953086216803e-05,,0.0,,1.0,,100004542,2-aminoheptanoate,Lipid,"Fatty Acid, Amino",1115-90-8,,0.024791399215750798,microbiome
metabolite_811,7.0,0.02477354468567894,3.4257576140893664,0.0012639298627848783,0.0017821411065266782,,0.0,,1.0,,811,alanine,Amino Acid,Alanine and Aspartate Metabolism,56-41-7,C00041,0.02477354468567894,microbiome
metabolite_100015840,6.0,0.024729712664309234,4.002144874982727,0.0005772525670360845,0.0009270229151718441,,0.0,,1.0,,100015840,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,Lipid,Fatty Acid Metabolism(Acyl Carnitine),,,0.024729712664309234,microbiome
metabolite_100003151,4.0,0.0245303975984833,5.884461211208895,0.00011175140273928372,0.00023352686430692642,,0.0,,1.0,,100003151,linoleoylcarnitine (C18:2)*,Lipid,Fatty Acid Metabolism(Acyl Carnitine),36816-10-1,,0.0245303975984833,microbiome
metabolite_100000265,2.0,0.02444550422285241,11.864991960597512,8.139573890760115e-06,2.6444237755695305e-05,,0.0,,1.0,,100000265,kynurenine,Amino Acid,Tryptophan Metabolism,2922-83-0,C00328,0.02444550422285241,microbiome
metabolite_313,8.0,0.024120784869463563,2.9011552660997952,0.003364134629384988,0.004110424460513721,,0.0,,1.0,,313,sphinganine,Lipid,Sphingolipid Metabolism,3102-56-5,C00836,0.024120784869463563,microbiome
metabolite_100002107,4.0,0.02393501880250759,5.805572180800449,0.00012860454306574961,0.00026356454320160895,,0.0,,1.0,,100002107,palmitoyl sphingomyelin (d18:1/16:0),Lipid,Sphingolipid Metabolism,6254-89-3,,0.02393501880250759,microbiome
metabolite_100021162,2.0,0.023894021272861554,11.651966460356523,1.0012881715470094e-05,3.151375718485007e-05,,0.0,,1.0,,100021162,palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),Lipid,Ceramide PEs,,,0.023894021272861554,microbiome
metabolite_100006298,4.0,0.023848736232729317,5.796348251784895,0.00013072284181891804,0.0002671292854560499,,0.0,,1.0,,100006298,lignoceroyl sphingomyelin (d18:1/24:0),Lipid,Sphingolipid Metabolism,60037-60-7,,0.023848736232729317,microbiome
metabolite_100005466,3.0,0.023847962792214128,7.720064042375748,4.249353162617055e-05,0.00010330324067741461,,0.0,,1.0,,100005466,N-acetyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",,,0.023847962792214128,microbiome
metabolite_100016038,3.0,0.023547169100754606,7.322924491577731,7.459495212789483e-05,0.00016695060714338368,,0.0,,1.0,,100016038,(N(1) + N(8))-acetylspermidine,Amino Acid,Polyamine Metabolism,14278-49-0,C00612,0.023547169100754606,microbiome
metabolite_439,2.0,0.02353292297809073,11.519832514819132,1.1385056667303029e-05,3.4746601517093665e-05,,0.0,,1.0,,439,stearate (18:0),Lipid,Long Chain Fatty Acid,57-11-4,C01530,0.02353292297809073,microbiome
metabolite_980,3.0,0.023526729122620993,7.701911870501444,4.3529424302379306e-05,0.00010545788361916637,,0.0,,1.0,,980,pentadecanoate (15:0),Lipid,Long Chain Fatty Acid,1002-84-2;10002-84-2,C16537,0.023526729122620993,microbiome
metabolite_100000580,2.0,0.023442434135915513,11.33044205372744,1.3720968120442903e-05,4.081553807979851e-05,,0.0,,1.0,,100000580,"1,5-anhydroglucitol (1,5-AG)",Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",154-58-5,C07326,0.023442434135915513,microbiome
metabolite_100015971,6.0,0.023291997152753763,3.783795707072667,0.0009893498557080398,0.0014500865868485823,,0.0,,1.0,,100015971,cortolone glucuronide (1),Lipid,Corticosteroids,,,0.023291997152753763,microbiome
metabolite_100009138,3.0,0.023252994297781826,7.554617672148486,5.359320974627636e-05,0.00012721620495328227,,0.0,,1.0,,100009138,1-myristoyl-2-linoleoyl-GPC (14:0/18:2)*,Lipid,Phospholipid Metabolism,,,0.023252994297781826,microbiome
metabolite_100005352,5.0,0.023246491925621116,4.46959355409779,0.0004964997861405481,0.0008140287191374103,,0.0,,1.0,,100005352,1-eicosenoyl-GPC (20:1)*,Lipid,Lysolipid,,,0.023246491925621116,microbiome
metabolite_100020502,2.0,0.023220340900116376,10.067587177502524,4.773787701480998e-05,0.00011486417506976462,,0.0,,1.0,,100020502,sulfate of piperine metabolite C18H21NO3 (1)*,Xenobiotics,Food Component/Plant,,,0.023220340900116376,microbiome
metabolite_100000036,3.0,0.023163928111495036,7.5170905566047095,5.650307205452734e-05,0.00013322630701819991,,0.0,,1.0,,100000036,3-methyl-2-oxovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1460-34-0;51829-07-3,C00671,0.023163928111495036,microbiome
metabolite_100001193,5.0,0.023023036800495777,4.430330582533224,0.0005399987861644,0.00087718696830853,,0.0,,1.0,,100001193,adrenate (22:4n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),2091-25-0,C16527,0.023023036800495777,microbiome
metabolite_100010869,2.0,0.022985257736816034,9.751530780222168,6.51647817973055e-05,0.0001505243227638413,,0.0,,1.0,,100010869,"2,3-dihydroxy-2-methylbutyrate",Amino Acid,"Leucine, Isoleucine and Valine Metabolism",14868-24-7,,0.022985257736816034,microbiome
metabolite_100002129,4.0,0.022931794253180704,5.562390840309584,0.00019899054058522127,0.0003771191696574758,,0.0,,1.0,,100002129,pregnenolone sulfate,Lipid,Steroid,1247-64-9,,0.022931794253180704,microbiome
metabolite_100000672,3.0,0.022651196269745544,7.269590143074929,8.009700128943683e-05,0.00017701688372743878,,0.0,,1.0,,100000672,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,Phospholipid Metabolism,69525-80-0,,0.022651196269745544,microbiome
metabolite_100001167,3.0,0.022590249138321195,7.257282038755408,8.148385013323943e-05,0.00017895985776926417,,0.0,,1.0,,100001167,pro-hydroxy-pro,Amino Acid,Urea cycle; Arginine and Proline Metabolism,18684-24-7,,0.022590249138321195,microbiome
metabolite_100020004,4.0,0.02242504686489577,5.471062510475846,0.00023423214445476704,0.0004287706732930797,,0.0,,1.0,,100020004,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,Lipid,"Fatty Acid, Dicarboxylate",,,0.02242504686489577,microbiome
metabolite_100006314,3.0,0.02235101462470024,7.2624964774252225,8.078517247417133e-05,0.0001779798331071587,,0.0,,1.0,,100006314,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",Lipid,Sphingolipid Metabolism,121999-58-4,,0.02235101462470024,microbiome
metabolite_297,4.0,0.022313524081299385,5.420410427922583,0.000256585068077646,0.00045751165891121044,,0.0,,1.0,,297,sphingosine,Lipid,Sphingolipid Metabolism,123-78-4,C00319,0.022313524081299385,microbiome
metabolite_100015793,3.0,0.022137261701650757,7.116008197286664,9.93505985566683e-05,0.00021066345059710798,,0.0,,1.0,,100015793,"sphingomyelin (d17:2/16:0, d18:2/15:0)*",Lipid,Sphingolipid Metabolism,,,0.022137261701650757,microbiome
metabolite_482,6.0,0.022025329791573567,3.5621300852554514,0.0017027976542489476,0.0023264967950494342,,0.0,,1.0,,482,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",79-33-4,C00186,0.022025329791573567,microbiome
metabolite_100002028,6.0,0.021977943943167655,3.509350555578782,0.0019380548553633511,0.002612483122430521,,0.0,,1.0,,100002028,"androstenediol (3beta,17beta) monosulfate (1)",Lipid,Steroid,521-17-5,,0.021977943943167655,microbiome
metabolite_100001567,7.0,0.0218516815284725,3.0126876281490835,0.003902917692903163,0.004655764760569763,,0.0,,1.0,,100001567,1-palmitoyl-GPE (16:0),Lipid,Lysolipid,53862-35-4,,0.0218516815284725,microbiome
metabolite_100002990,8.0,0.021753046501421403,2.5989217761027517,0.008199911139327196,0.009061030334209519,,0.0,,1.0,,100002990,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],Lipid,Diacylglycerol,104346-53-4,,0.021753046501421403,microbiome
metabolite_100020631,2.0,0.0217344821649883,8.37594663904173,0.00025246031312373775,0.00045288682125250665,,0.0,,1.0,,100020631,4-methylhexanoylglutamine,Lipid,Fatty Acid Metabolism (Acyl Glutamine),,,0.0217344821649883,microbiome
metabolite_100015839,2.0,0.02164478907448697,10.420239541055137,3.341034303067068e-05,8.738445265694612e-05,,0.0,,1.0,,100015839,dihomo-linoleoylcarnitine (C20:2)*,Lipid,Fatty Acid Metabolism(Acyl Carnitine),,,0.02164478907448697,microbiome
